DOY,Tb,YEAR,POP,TIME
248,14.424408,2020,2600m,16
248,14.43756601,2020,2600m,17
248,14.4510551,2020,2600m,18
248,14.46449192,2020,2600m,19
248,14.47755957,2020,2600m,20
248,14.49000557,2020,2600m,21
248,14.50163318,2020,2600m,22
248,14.51228973,2020,2600m,23
249,14.56198572,2020,2600m,12
249,14.56447334,2020,2600m,13
249,14.56725845,2020,2600m,14
249,14.57010743,2020,2600m,15
249,14.57274527,2020,2600m,16
249,14.57488984,2020,2600m,17
249,14.57627671,2020,2600m,18
249,14.57667463,2020,2600m,19
249,14.57589164,2020,2600m,20
249,14.57377535,2020,2600m,21
249,14.57021013,2020,2600m,22
249,14.56511232,2020,2600m,23
250,14.40002224,2020,2600m,12
250,14.39019772,2020,2600m,13
250,14.3817572,2020,2600m,14
250,14.3744414,2020,2600m,15
250,14.3679366,2020,2600m,16
250,14.36191065,2020,2600m,17
250,14.35603654,2020,2600m,18
250,14.35000912,2020,2600m,19
250,14.34355702,2020,2600m,20
250,14.33645057,2020,2600m,21
250,14.32850656,2020,2600m,22
250,14.3195875,2020,2600m,23
251,14.14105192,2020,2600m,12
251,14.13050891,2020,2600m,13
251,14.12105443,2020,2600m,14
251,14.11249932,2020,2600m,15
251,14.10461836,2020,2600m,16
251,14.09717879,2020,2600m,17
251,14.08995913,2020,2600m,18
251,14.08276008,2020,2600m,19
251,14.07541032,2020,2600m,20
251,14.06776883,2020,2600m,21
251,14.05972429,2020,2600m,22
251,14.05119138,2020,2600m,23
252,13.89788861,2020,2600m,12
252,13.88646973,2020,2600m,13
252,13.875749,2020,2600m,14
252,13.86569429,2020,2600m,15
252,13.85621574,2020,2600m,16
252,13.8471905,2020,2600m,17
252,13.83848366,2020,2600m,18
252,13.82996018,2020,2600m,19
252,13.82149149,2020,2600m,20
252,13.81295901,2020,2600m,21
252,13.80425557,2020,2600m,22
252,13.7952841,2020,2600m,23
253,13.67709214,2020,2600m,12
253,13.67698995,2020,2600m,13
253,13.67894443,2020,2600m,14
253,13.68262548,2020,2600m,15
253,13.68762594,2020,2600m,16
253,13.69351322,2020,2600m,17
253,13.699868,2020,2600m,18
253,13.70630742,2020,2600m,19
253,13.71249403,2020,2600m,20
253,13.71813442,2020,2600m,21
253,13.72298164,2020,2600m,22
253,13.72683307,2020,2600m,23
254,13.68808037,2020,2600m,12
254,13.68372869,2020,2600m,13
254,13.67971488,2020,2600m,14
254,13.67594585,2020,2600m,15
254,13.67229735,2020,2600m,16
254,13.66863758,2020,2600m,17
254,13.66484115,2020,2600m,18
254,13.6607954,2020,2600m,19
254,13.65639986,2020,2600m,20
254,13.65156235,2020,2600m,21
254,13.64619982,2020,2600m,22
254,13.64023605,2020,2600m,23
255,13.52724011,2020,2600m,12
255,13.52325936,2020,2600m,13
255,13.5207555,2020,2600m,14
255,13.51951018,2020,2600m,15
255,13.51924774,2020,2600m,16
255,13.51967442,2020,2600m,17
255,13.52050288,2020,2600m,18
255,13.52147061,2020,2600m,19
255,13.52235029,2020,2600m,20
255,13.52295466,2020,2600m,21
255,13.52313967,2020,2600m,22
255,13.52279234,2020,2600m,23
256,13.46361326,2020,2600m,12
256,13.45822952,2020,2600m,13
256,13.45338217,2020,2600m,14
256,13.44899677,2020,2600m,15
256,13.44493446,2020,2600m,16
256,13.44102398,2020,2600m,17
256,13.43708996,2020,2600m,18
256,13.43296834,2020,2600m,19
256,13.42851326,2020,2600m,20
256,13.42359883,2020,2600m,21
256,13.41811568,2020,2600m,22
256,13.41197573,2020,2600m,23
257,13.28547231,2020,2600m,12
257,13.27954351,2020,2600m,13
257,13.27508171,2020,2600m,14
257,13.27185541,2020,2600m,15
257,13.26956787,2020,2600m,16
257,13.26789702,2020,2600m,17
257,13.26652358,2020,2600m,18
257,13.26514792,2020,2600m,19
257,13.26350489,2020,2600m,20
257,13.26137089,2020,2600m,21
257,13.25856472,2020,2600m,22
257,13.25494852,2020,2600m,23
258,13.15072358,2020,2600m,12
258,13.14690278,2020,2600m,13
258,13.14484438,2020,2600m,14
258,13.14435742,2020,2600m,15
258,13.14514885,2020,2600m,16
258,13.14686394,2020,2600m,17
258,13.14912924,2020,2600m,18
258,13.15157044,2020,2600m,19
258,13.15383613,2020,2600m,20
258,13.15560541,2020,2600m,21
258,13.15658897,2020,2600m,22
258,13.15654179,2020,2600m,23
259,13.07526972,2020,2600m,12
259,13.07672701,2020,2600m,13
259,13.08075189,2020,2600m,14
259,13.08688502,2020,2600m,15
259,13.09457982,2020,2600m,16
259,13.10326902,2020,2600m,17
259,13.11240871,2020,2600m,18
259,13.12150673,2020,2600m,19
259,13.13014101,2020,2600m,20
259,13.13796546,2020,2600m,21
259,13.14470332,2020,2600m,22
259,13.15013705,2020,2600m,23
260,13.11617847,2020,2600m,12
260,13.11642292,2020,2600m,13
260,13.11857981,2020,2600m,14
260,13.12245544,2020,2600m,15
260,13.12772229,2020,2600m,16
260,13.13397294,2020,2600m,17
260,13.14076828,2020,2600m,18
260,13.14767456,2020,2600m,19
260,13.15428708,2020,2600m,20
260,13.16024684,2020,2600m,21
260,13.16524609,2020,2600m,22
260,13.16903123,2020,2600m,23
261,13.1133939,2020,2600m,12
261,13.11209201,2020,2600m,13
261,13.11224471,2020,2600m,14
261,13.11348473,2020,2600m,15
261,13.11538983,2020,2600m,16
261,13.11752828,2020,2600m,17
261,13.11948707,2020,2600m,18
261,13.12089131,2020,2600m,19
261,13.12141861,2020,2600m,20
261,13.12080967,2020,2600m,21
261,13.11887059,2020,2600m,22
261,13.11546944,2020,2600m,23
262,12.98174819,2020,2600m,12
262,12.97563254,2020,2600m,13
262,12.97106521,2020,2600m,14
262,12.96774332,2020,2600m,15
262,12.96530827,2020,2600m,16
262,12.96338837,2020,2600m,17
262,12.9616273,2020,2600m,18
262,12.9597043,2020,2600m,19
262,12.95734648,2020,2600m,20
262,12.95433289,2020,2600m,21
262,12.95049184,2020,2600m,22
262,12.94569355,2020,2600m,23
263,12.81570493,2020,2600m,12
263,12.8082051,2020,2600m,13
263,12.80168175,2020,2600m,14
263,12.79595045,2020,2600m,15
263,12.79080287,2020,2600m,16
263,12.78602852,2020,2600m,17
263,12.78142711,2020,2600m,18
263,12.77681744,2020,2600m,19
263,12.77204288,2020,2600m,20
263,12.76697431,2020,2600m,21
263,12.76151085,2020,2600m,22
263,12.75557714,2020,2600m,23
264,12.63902418,2020,2600m,12
264,12.63113669,2020,2600m,13
264,12.62402148,2020,2600m,14
264,12.61759275,2020,2600m,15
264,12.61172174,2020,2600m,16
264,12.60625806,2020,2600m,17
264,12.60104295,2020,2600m,18
264,12.59591975,2020,2600m,19
264,12.59074082,2020,2600m,20
264,12.58537337,2020,2600m,21
264,12.5797015,2020,2600m,22
264,12.57362512,2020,2600m,23
265,12.45247922,2020,2600m,12
265,12.44381263,2020,2600m,13
265,12.43607512,2020,2600m,14
265,12.4292234,2020,2600m,15
265,12.42313131,2020,2600m,16
265,12.4176164,2020,2600m,17
265,12.41246466,2020,2600m,18
265,12.4074485,2020,2600m,19
265,12.4023415,2020,2600m,20
265,12.39692742,2020,2600m,21
265,12.39100419,2020,2600m,22
265,12.38439236,2020,2600m,23
266,12.25376927,2020,2600m,12
266,12.2513397,2020,2600m,13
266,12.25130839,2020,2600m,14
266,12.25341502,2020,2600m,15
266,12.25727774,2020,2600m,16
266,12.26245031,2020,2600m,17
266,12.26846831,2020,2600m,18
266,12.27487548,2020,2600m,19
266,12.28124754,2020,2600m,20
266,12.28719923,2020,2600m,21
266,12.29239216,2020,2600m,22
266,12.2965366,2020,2600m,23
267,12.2615923,2020,2600m,12
267,12.26590196,2020,2600m,13
267,12.27253265,2020,2600m,14
267,12.28102641,2020,2600m,15
267,12.29085892,2020,2600m,16
267,12.30150222,2020,2600m,17
267,12.31246322,2020,2600m,18
267,12.32330584,2020,2600m,19
267,12.33366533,2020,2600m,20
267,12.34324946,2020,2600m,21
267,12.35183799,2020,2600m,22
267,12.35927352,2020,2600m,23
268,12.35494413,2020,2600m,12
268,12.35082917,2020,2600m,13
268,12.34664134,2020,2600m,14
268,12.34232637,2020,2600m,15
268,12.33780852,2020,2600m,16
268,12.33300564,2020,2600m,17
268,12.32783873,2020,2600m,18
268,12.32223325,2020,2600m,19
268,12.3161189,2020,2600m,20
268,12.30942725,2020,2600m,21
268,12.30209235,2020,2600m,22
268,12.29405596,2020,2600m,23
269,12.15572179,2020,2600m,12
269,12.15295358,2020,2600m,13
269,12.15277153,2020,2600m,14
269,12.15486753,2020,2600m,15
269,12.15880558,2020,2600m,16
269,12.16410111,2020,2600m,17
269,12.17027354,2020,2600m,18
269,12.17687493,2020,2600m,19
269,12.18349566,2020,2600m,20
269,12.18977022,2020,2600m,21
269,12.19538043,2020,2600m,22
269,12.2000524,2020,2600m,23
270,12.154115,2020,2600m,12
270,12.14808264,2020,2600m,13
270,12.14241768,2020,2600m,14
270,12.1370338,2020,2600m,15
270,12.13181751,2020,2600m,16
270,12.12664635,2020,2600m,17
270,12.12140284,2020,2600m,18
270,12.11597548,2020,2600m,19
270,12.11026816,2020,2600m,20
270,12.10419922,2020,2600m,21
270,12.09770839,2020,2600m,22
270,12.09074966,2020,2600m,23
271,11.9693805,2020,2600m,12
271,11.96261613,2020,2600m,13
271,11.95685101,2020,2600m,14
271,11.95197844,2020,2600m,15
271,11.94785774,2020,2600m,16
271,11.94433476,2020,2600m,17
271,11.94125396,2020,2600m,18
271,11.93846922,2020,2600m,19
271,11.93584703,2020,2600m,20
271,11.93326627,2020,2600m,21
271,11.93061855,2020,2600m,22
271,11.9278028,2020,2600m,23
272,11.88272233,2020,2600m,12
272,11.88634831,2020,2600m,13
272,11.8919086,2020,2600m,14
272,11.89916368,2020,2600m,15
272,11.90777989,2020,2600m,16
272,11.91737207,2020,2600m,17
272,11.92754142,2020,2600m,18
272,11.93789785,2020,2600m,19
272,11.9480814,2020,2600m,20
272,11.95776828,2020,2600m,21
272,11.96667764,2020,2600m,22
272,11.97457617,2020,2600m,23
273,11.97514718,2020,2600m,12
273,11.97420987,2020,2600m,13
273,11.97398614,2020,2600m,14
273,11.97432065,2020,2600m,15
273,11.97500891,2020,2600m,16
273,11.97582794,2020,2600m,17
273,11.97656095,2020,2600m,18
273,11.97701559,2020,2600m,19
273,11.9770298,2020,2600m,20
273,11.97647314,2020,2600m,21
273,11.97524133,2020,2600m,22
273,11.97324893,2020,2600m,23
274,11.90417095,2020,2600m,12
274,11.90466497,2020,2600m,13
274,11.90706127,2020,2600m,14
274,11.91111308,2020,2600m,15
274,11.91647415,2020,2600m,16
274,11.92274781,2020,2600m,17
274,11.92952286,2020,2600m,18
274,11.93640511,2020,2600m,19
274,11.94303628,2020,2600m,20
274,11.94910296,2020,2600m,21
274,11.95434119,2020,2600m,22
274,11.95853087,2020,2600m,23
180,14.78211947,2021,2600m,12
180,14.80613354,2021,2600m,13
180,14.83274168,2021,2600m,14
180,14.86165452,2021,2600m,15
180,14.89236904,2021,2600m,16
180,14.92425126,2021,2600m,17
180,14.95662683,2021,2600m,18
180,14.9888474,2021,2600m,19
180,15.02032709,2021,2600m,20
180,15.05055943,2021,2600m,21
180,15.07912329,2021,2600m,22
180,15.10568148,2021,2600m,23
181,15.29779525,2021,2600m,12
181,15.31524711,2021,2600m,13
181,15.33440525,2021,2600m,14
181,15.35483851,2021,2600m,15
181,15.37600878,2021,2600m,16
181,15.39734585,2021,2600m,17
181,15.41830267,2021,2600m,18
181,15.43838746,2021,2600m,19
181,15.45717641,2021,2600m,20
181,15.47431542,2021,2600m,21
181,15.48951642,2021,2600m,22
181,15.50255097,2021,2600m,23
182,15.53284694,2021,2600m,12
182,15.53952987,2021,2600m,13
182,15.54790465,2021,2600m,14
182,15.55769605,2021,2600m,15
182,15.56854406,2021,2600m,16
182,15.58002476,2021,2600m,17
182,15.59168437,2021,2600m,18
182,15.60307939,2021,2600m,19
182,15.613801,2021,2600m,20
182,15.62349033,2021,2600m,21
182,15.63183625,2021,2600m,22
182,15.63857933,2021,2600m,23
183,15.61320727,2021,2600m,12
183,15.61676757,2021,2600m,13
183,15.62246913,2021,2600m,14
183,15.62996671,2021,2600m,15
183,15.63878776,2021,2600m,16
183,15.64840395,2021,2600m,17
183,15.65829267,2021,2600m,18
183,15.66797638,2021,2600m,19
183,15.67703845,2021,2600m,20
183,15.6851266,2021,2600m,21
183,15.69195151,2021,2600m,22
183,15.69728277,2021,2600m,23
184,15.65804815,2021,2600m,12
184,15.65837417,2021,2600m,13
184,15.66043819,2021,2600m,14
184,15.66395187,2021,2600m,15
184,15.6685059,2021,2600m,16
184,15.67363171,2021,2600m,17
184,15.67885044,2021,2600m,18
184,15.68370883,2021,2600m,19
184,15.68780274,2021,2600m,20
184,15.69078935,2021,2600m,21
184,15.69238901,2021,2600m,22
184,15.6923788,2021,2600m,23
185,15.62646588,2021,2600m,12
185,15.63484485,2021,2600m,13
185,15.64625827,2021,2600m,14
185,15.66019621,2021,2600m,15
185,15.67602876,2021,2600m,16
185,15.69308641,2021,2600m,17
185,15.71072319,2021,2600m,18
185,15.72836056,2021,2600m,19
185,15.74550161,2021,2600m,20
185,15.76172702,2021,2600m,21
185,15.77669441,2021,2600m,22
185,15.79012716,2021,2600m,23
186,15.8371246,2021,2600m,12
186,15.84071121,2021,2600m,13
186,15.84513951,2021,2600m,14
186,15.85011226,2021,2600m,15
186,15.85526549,2021,2600m,16
186,15.86021991,2021,2600m,17
186,15.86461879,2021,2600m,18
186,15.86815314,2021,2600m,19
186,15.87057171,2021,2600m,20
186,15.87167824,2021,2600m,21
186,15.87132446,2021,2600m,22
186,15.86940466,2021,2600m,23
187,15.79322975,2021,2600m,12
187,15.80481674,2021,2600m,13
187,15.82055484,2021,2600m,14
187,15.83963886,2021,2600m,15
187,15.86114216,2021,2600m,16
187,15.88412773,2021,2600m,17
187,15.90772293,2021,2600m,18
187,15.93116135,2021,2600m,19
187,15.95379761,2021,2600m,20
187,15.97510607,2021,2600m,21
187,15.99467145,2021,2600m,22
187,16.01217493,2021,2600m,23
188,16.0863103,2021,2600m,12
188,16.09325261,2021,2600m,13
188,16.10149863,2021,2600m,14
188,16.1108122,2021,2600m,15
188,16.12087847,2021,2600m,16
188,16.13134017,2021,2600m,17
188,16.14182748,2021,2600m,18
188,16.15198103,2021,2600m,19
188,16.16146717,2021,2600m,20
188,16.16998696,2021,2600m,21
188,16.17728095,2021,2600m,22
188,16.18312912,2021,2600m,23
189,16.14579371,2021,2600m,12
189,16.14365978,2021,2600m,13
189,16.14252273,2021,2600m,14
189,16.14226894,2021,2600m,15
189,16.14273419,2021,2600m,16
189,16.14371624,2021,2600m,17
189,16.14499163,2021,2600m,18
189,16.14633116,2021,2600m,19
189,16.14751237,2021,2600m,20
189,16.14832902,2021,2600m,21
189,16.14859673,2021,2600m,22
189,16.14815422,2021,2600m,23
190,16.07039958,2021,2600m,12
190,16.06257944,2021,2600m,13
190,16.05469381,2021,2600m,14
190,16.04659121,2021,2600m,15
190,16.03810803,2021,2600m,16
190,16.0290866,2021,2600m,17
190,16.01938871,2021,2600m,18
190,16.00890317,2021,2600m,19
190,15.9975475,2021,2600m,20
190,15.98526645,2021,2600m,21
190,15.97202882,2021,2600m,22
190,15.95782308,2021,2600m,23
191,15.72578962,2021,2600m,12
191,15.71120163,2021,2600m,13
191,15.69795481,2021,2600m,14
191,15.68596591,2021,2600m,15
191,15.67504645,2021,2600m,16
191,15.66493928,2021,2600m,17
191,15.65535589,2021,2600m,18
191,15.6460039,2021,2600m,19
191,15.63660509,2021,2600m,20
191,15.6269061,2021,2600m,21
191,15.61668259,2021,2600m,22
191,15.60573813,2021,2600m,23
192,15.4414822,2021,2600m,12
192,15.44124663,2021,2600m,13
192,15.44374373,2021,2600m,14
192,15.44859729,2021,2600m,15
192,15.45534163,2021,2600m,16
192,15.46344999,2021,2600m,17
192,15.47237273,2021,2600m,18
192,15.48157501,2021,2600m,19
192,15.49056327,2021,2600m,20
192,15.49890089,2021,2600m,21
192,15.50621556,2021,2600m,22
192,15.51219671,2021,2600m,23
193,15.52313602,2021,2600m,12
193,15.53565309,2021,2600m,13
193,15.5505413,2021,2600m,14
193,15.56730695,2021,2600m,15
193,15.58540076,2021,2600m,16
193,15.60424873,2021,2600m,17
193,15.62328324,2021,2600m,18
193,15.64197309,2021,2600m,19
193,15.65984648,2021,2600m,20
193,15.67650661,2021,2600m,21
193,15.69163768,2021,2600m,22
193,15.70500113,2021,2600m,23
194,15.73984206,2021,2600m,12
194,15.74009825,2021,2600m,13
194,15.74061598,2021,2600m,14
194,15.74121007,2021,2600m,15
194,15.7416708,2021,2600m,16
194,15.74179199,2021,2600m,17
194,15.74139038,2021,2600m,18
194,15.74031643,2021,2600m,19
194,15.738455,2021,2600m,20
194,15.73572272,2021,2600m,21
194,15.73206334,2021,2600m,22
194,15.72743941,2021,2600m,23
195,15.59848017,2021,2600m,12
195,15.58718288,2021,2600m,13
195,15.57610852,2021,2600m,14
195,15.56517396,2021,2600m,15
195,15.55425502,2021,2600m,16
195,15.54320509,2021,2600m,17
195,15.53187312,2021,2600m,18
195,15.52011894,2021,2600m,19
195,15.50782195,2021,2600m,20
195,15.49488351,2021,2600m,21
195,15.48122644,2021,2600m,22
195,15.46679297,2021,2600m,23
196,15.25194785,2021,2600m,12
196,15.24090199,2021,2600m,13
196,15.23120919,2021,2600m,14
196,15.22269338,2021,2600m,15
196,15.21512004,2021,2600m,16
196,15.2082218,2021,2600m,17
196,15.20172278,2021,2600m,18
196,15.19535811,2021,2600m,19
196,15.18888628,2021,2600m,20
196,15.18209747,2021,2600m,21
196,15.17481953,2021,2600m,22
196,15.16691914,2021,2600m,23
197,15.06707382,2021,2600m,12
197,15.07206828,2021,2600m,13
197,15.07959857,2021,2600m,14
197,15.08926572,2021,2600m,15
197,15.10058438,2021,2600m,16
197,15.11304292,2021,2600m,17
197,15.12614781,2021,2600m,18
197,15.13945081,2021,2600m,19
197,15.15256218,2021,2600m,20
197,15.16515435,2021,2600m,21
197,15.17695901,2021,2600m,22
197,15.18775888,2021,2600m,23
198,15.27749039,2021,2600m,12
198,15.29244168,2021,2600m,13
198,15.30883535,2021,2600m,14
198,15.32620803,2021,2600m,15
198,15.34407538,2021,2600m,16
198,15.36196789,2021,2600m,17
198,15.37945593,2021,2600m,18
198,15.39616688,2021,2600m,19
198,15.41179137,2021,2600m,20
198,15.42608146,2021,2600m,21
198,15.43884085,2021,2600m,22
198,15.44990971,2021,2600m,23
199,15.49114513,2021,2600m,12
199,15.49837201,2021,2600m,13
199,15.50684569,2021,2600m,14
199,15.51622755,2021,2600m,15
199,15.52614842,2021,2600m,16
199,15.53624137,2021,2600m,17
199,15.54615637,2021,2600m,18
199,15.55556745,2021,2600m,19
199,15.56417632,2021,2600m,20
199,15.57171601,2021,2600m,21
199,15.57795379,2021,2600m,22
199,15.58269105,2021,2600m,23
200,15.58146932,2021,2600m,12
200,15.59280009,2021,2600m,13
200,15.60607263,2021,2600m,14
200,15.62076084,2021,2600m,15
200,15.63633937,2021,2600m,16
200,15.65231189,2021,2600m,17
200,15.66822639,2021,2600m,18
200,15.68368079,2021,2600m,19
200,15.69832219,2021,2600m,20
200,15.71184494,2021,2600m,21
200,15.72398848,2021,2600m,22
200,15.734534,2021,2600m,23
201,15.74890286,2021,2600m,12
201,15.75206533,2021,2600m,13
201,15.75715729,2021,2600m,14
201,15.76406251,2021,2600m,15
201,15.77253756,2021,2600m,16
201,15.78225557,2021,2600m,17
201,15.79284912,2021,2600m,18
201,15.80394338,2021,2600m,19
201,15.81517929,2021,2600m,20
201,15.82622995,2021,2600m,21
201,15.83681035,2021,2600m,22
201,15.84667906,2021,2600m,23
202,15.92185952,2021,2600m,12
202,15.93500087,2021,2600m,13
202,15.95056632,2021,2600m,14
202,15.96831626,2021,2600m,15
202,15.98791077,2021,2600m,16
202,16.0089528,2021,2600m,17
202,16.03102336,2021,2600m,18
202,16.0537075,2021,2600m,19
202,16.07660954,2021,2600m,20
202,16.09936277,2021,2600m,21
202,16.12163661,2021,2600m,22
202,16.1431399,2021,2600m,23
203,16.32544847,2021,2600m,12
203,16.33844925,2021,2600m,13
203,16.35242076,2021,2600m,14
203,16.36730679,2021,2600m,15
203,16.38296314,2021,2600m,16
203,16.39918339,2021,2600m,17
203,16.41572405,2021,2600m,18
203,16.43232715,2021,2600m,19
203,16.44873768,2021,2600m,20
203,16.46471604,2021,2600m,21
203,16.48004467,2021,2600m,22
203,16.49452926,2021,2600m,23
204,16.60717547,2021,2600m,12
204,16.61769671,2021,2600m,13
204,16.62893759,2021,2600m,14
204,16.640623,2021,2600m,15
204,16.65245287,2021,2600m,16
204,16.66412786,2021,2600m,17
204,16.67536453,2021,2600m,18
204,16.68590401,2021,2600m,19
204,16.69551837,2021,2600m,20
204,16.70401763,2021,2600m,21
204,16.71125213,2021,2600m,22
204,16.71710569,2021,2600m,23
205,16.73840935,2021,2600m,12
205,16.75085427,2021,2600m,13
205,16.76516802,2021,2600m,14
205,16.78079313,2021,2600m,15
205,16.79717667,2021,2600m,16
205,16.8138131,2021,2600m,17
205,16.83027161,2021,2600m,18
205,16.84619248,2021,2600m,19
205,16.86128458,2021,2600m,20
205,16.87531299,2021,2600m,21
205,16.8881072,2021,2600m,22
205,16.89953471,2021,2600m,23
206,16.95924486,2021,2600m,12
206,16.9657317,2021,2600m,13
206,16.97295264,2021,2600m,14
206,16.98064813,2021,2600m,15
